order_id,customer_id,order_date,total_amount,status,shipping_country
762,470,2025-02-21T18:54:10.611783,3817.95,shipped,Germany
763,226,2024-10-19T08:16:10.611783,3504.23,cancelled,Norway
764,175,2025-08-04T07:00:10.611783,1934.26,processing,Norway
765,89,2025-02-15T05:37:10.611783,5480.19,processing,United Kingdom
766,606,2025-04-19T03:23:10.611783,9181.8,pending,Netherlands
767,748,2025-03-04T13:01:10.611783,4921.41,processing,Canada
768,254,2024-11-21T02:43:10.611783,740.24,processing,Poland
769,606,2024-05-22T08:03:10.611783,2013.51,pending,Netherlands
770,428,2024-02-04T14:36:10.611783,4090.6,cancelled,Mexico
771,35,2025-03-01T05:31:10.611783,743.71,delivered,Germany
772,714,2024-03-31T03:37:10.611783,3711.44,processing,Netherlands
773,86,2025-07-14T13:50:10.611783,6083.69,delivered,Spain
774,224,2024-05-05T00:24:10.611783,5994.32,processing,Sweden
775,664,2024-03-22T13:36:10.611783,5421.12,shipped,France
776,166,2025-12-11T04:00:10.611783,10852.53,cancelled,Spain
777,766,2025-08-09T13:35:10.611783,6857.16,delivered,Brazil
778,791,2024-05-11T11:31:10.611783,5993.2,processing,France
779,380,2025-09-23T03:51:10.611783,1966.03,pending,Italy
780,643,2024-03-03T02:03:10.611783,14943.51,shipped,Poland
781,544,2024-01-23T22:33:10.611783,722.07,shipped,Spain
782,715,2025-09-09T06:42:10.611783,798.61,processing,Brazil
783,702,2024-03-13T09:02:10.611783,1150.23,shipped,France
784,754,2024-02-16T06:04:10.611783,2010.06,shipped,Germany
785,53,2024-04-13T01:29:10.611783,4488.55,delivered,Norway
786,634,2024-02-01T00:29:10.611783,11305.47,processing,United States
787,664,2025-07-16T11:10:10.611783,4586.02,cancelled,France
788,727,2024-07-17T17:27:10.611783,8753.89,processing,France
789,553,2024-04-16T09:36:10.611783,5214.06,cancelled,Germany
790,720,2024-07-23T12:54:10.611783,6143.19,processing,Poland
791,329,2024-12-16T21:38:10.611783,2825.64,delivered,Australia
792,284,2024-02-14T15:29:10.611783,226.56,shipped,Japan
793,464,2025-05-02T05:39:10.611783,3726.0,pending,Germany
794,482,2025-12-17T06:49:10.611783,7731.45,cancelled,Japan
795,300,2025-03-28T08:29:10.611783,1964.48,pending,Netherlands
796,193,2025-04-02T15:11:10.611783,10994.16,delivered,Netherlands
797,184,2024-10-11T15:12:10.611783,7838.31,processing,Canada
798,283,2024-04-14T11:15:10.611783,147.99,delivered,Canada
799,155,2024-07-18T05:46:10.611783,407.24,pending,Australia
800,301,2025-02-20T10:40:10.611783,2043.48,processing,Norway
801,486,2024-12-11T02:34:10.611783,2322.43,pending,Canada
802,299,2024-07-01T15:07:10.611783,5892.3,processing,Netherlands
803,533,2025-10-11T23:32:10.611783,5886.87,cancelled,Germany
804,352,2025-10-23T09:56:10.611783,4647.8,shipped,Sweden
805,498,2025-08-20T10:50:10.611783,1307.52,cancelled,United States
806,562,2025-03-21T03:25:10.611783,9359.7,cancelled,Norway
807,136,2024-10-29T18:56:10.611783,4645.55,shipped,Norway
808,233,2025-04-30T00:24:10.611783,3673.04,pending,Italy
809,152,2024-12-16T22:35:10.611783,4042.2,processing,Brazil
810,634,2024-06-03T11:40:10.611783,8611.69,shipped,United States
811,187,2024-06-18T11:50:10.611783,3441.19,processing,Mexico
812,166,2024-08-20T16:08:10.611783,1109.57,shipped,Spain
813,589,2024-04-29T03:22:10.611783,9045.89,shipped,Norway
814,189,2024-07-19T06:51:10.611783,3606.26,pending,United States
815,682,2024-11-10T00:15:10.611783,4119.35,shipped,Spain
816,460,2025-06-25T18:40:10.611783,4779.36,shipped,Mexico
817,125,2024-01-16T02:05:10.611783,6388.59,delivered,Canada
818,787,2024-05-18T04:05:10.611783,889.44,shipped,Australia
819,160,2023-12-26T12:40:10.611783,8359.66,cancelled,United Kingdom
820,340,2025-10-14T11:24:10.611783,4160.78,delivered,United States
821,297,2025-07-31T10:15:10.611783,2487.19,cancelled,Netherlands
822,747,2025-03-17T23:50:10.611783,7605.48,pending,United States
823,750,2025-04-24T14:14:10.611783,7633.75,cancelled,United States
824,120,2024-10-31T13:31:10.611783,4932.16,cancelled,Germany
825,226,2025-03-22T00:11:10.611783,3648.04,shipped,Norway
826,57,2025-09-04T09:18:10.611783,402.99,cancelled,Brazil
827,540,2024-08-04T21:18:10.611783,3362.51,pending,United Kingdom
828,86,2025-06-25T03:49:10.611783,491.73,pending,Spain
829,525,2025-01-27T19:37:10.611783,6806.2,shipped,Spain
830,618,2025-09-01T05:09:10.611783,6806.99,shipped,Mexico
831,408,2024-05-21T12:00:10.611783,4694.79,delivered,Poland
832,379,2025-01-20T00:06:10.611783,5972.22,shipped,Italy
833,354,2024-12-14T22:34:10.611783,1751.7,cancelled,Spain
834,90,2024-07-29T13:02:10.611783,4495.11,delivered,Germany
835,760,2025-02-19T03:24:10.611783,3712.6,processing,Germany
836,746,2025-02-28T13:03:10.611783,4839.49,delivered,Mexico
837,143,2025-08-14T08:11:10.611783,973.06,processing,Norway
838,213,2024-10-27T05:01:10.611783,721.21,cancelled,Italy
839,344,2024-02-27T07:54:10.611783,2887.45,delivered,United States
840,91,2023-12-28T02:46:10.611783,1834.78,shipped,Australia
841,425,2024-06-18T06:35:10.611783,4864.83,cancelled,United States
842,774,2024-05-09T19:17:10.611783,1169.53,delivered,Germany
843,297,2025-07-11T04:08:10.611783,958.85,shipped,Netherlands
844,600,2024-10-28T04:41:10.611783,6564.84,delivered,Canada
845,230,2024-01-17T13:15:10.611783,2077.62,shipped,Sweden
846,308,2025-10-07T09:36:10.611783,3568.28,pending,Australia
847,670,2025-11-01T22:32:10.611783,9419.57,processing,Norway
848,504,2025-11-25T09:21:10.611783,2501.21,pending,Sweden
849,123,2024-09-30T04:10:10.611783,3590.82,cancelled,Sweden
850,764,2024-12-26T07:36:10.611783,5558.69,cancelled,Italy
851,447,2024-09-11T09:49:10.611783,5025.4,delivered,Germany
852,711,2024-04-22T00:38:10.611783,2689.15,cancelled,Sweden
853,18,2024-09-11T18:43:10.611783,463.62,pending,Japan
854,150,2024-11-13T04:02:10.611783,2104.42,processing,United Kingdom
855,366,2024-06-05T14:23:10.611783,2949.12,shipped,Canada
856,430,2025-10-03T00:09:10.611783,8449.6,shipped,Germany
857,299,2025-06-16T10:05:10.611783,7903.68,pending,Netherlands
858,527,2024-07-07T09:17:10.611783,5176.69,pending,Canada
859,614,2024-06-10T06:26:10.611783,1880.5,shipped,Spain
860,702,2024-10-24T21:49:10.611783,3555.56,shipped,France
861,99,2025-06-21T07:28:10.611783,2757.78,processing,Italy
862,14,2024-05-10T05:24:10.611783,2014.15,shipped,Sweden
863,798,2025-05-01T02:27:10.611783,6116.58,processing,United States
864,105,2024-07-31T17:38:10.611783,4895.23,processing,United States
865,193,2025-07-16T08:50:10.611783,2468.2,cancelled,Netherlands
866,545,2025-12-20T06:50:10.611783,7639.35,pending,Canada
867,428,2025-04-05T15:13:10.611783,7590.63,processing,Mexico
868,18,2025-04-26T00:25:10.611783,5299.67,shipped,Japan
869,143,2025-03-18T08:39:10.611783,4912.98,shipped,Norway
870,177,2025-12-16T22:07:10.611783,5555.41,pending,Germany
871,228,2024-05-01T11:15:10.611783,1310.91,processing,Netherlands
872,315,2024-04-27T19:14:10.611783,7059.97,pending,Norway
873,436,2025-11-27T16:10:10.611783,3782.36,pending,Australia
874,794,2025-04-30T02:08:10.611783,2718.76,processing,United States
875,111,2024-01-24T10:38:10.611783,4314.62,cancelled,Norway
876,61,2025-04-14T17:04:10.611783,3183.16,shipped,Germany
877,45,2024-02-26T22:48:10.611783,1092.66,pending,Japan
878,773,2024-03-28T17:04:10.611783,5363.11,cancelled,Japan
879,211,2025-08-13T19:17:10.611783,1376.61,shipped,Australia
880,30,2024-03-22T18:00:10.611783,1896.35,shipped,France
881,594,2024-12-12T00:16:10.611783,7256.8,cancelled,Mexico
882,800,2025-09-08T20:38:10.611783,6541.58,cancelled,Mexico
883,70,2024-04-01T07:54:10.611783,12673.29,pending,Australia
884,542,2024-07-31T11:18:10.611783,351.71,shipped,Brazil
885,176,2025-06-23T13:52:10.611783,11912.84,pending,Netherlands
886,220,2025-05-21T11:36:10.611783,3706.53,shipped,Japan
887,715,2025-08-15T18:34:10.611783,4162.26,pending,Brazil
888,186,2024-12-19T01:33:10.611783,958.16,processing,Spain
889,527,2024-08-11T02:13:10.611783,493.64,shipped,Canada
890,127,2025-04-11T16:39:10.611783,887.58,processing,Spain
891,508,2024-12-25T11:24:10.611783,10053.7,cancelled,Sweden
892,740,2024-01-31T15:26:10.611783,2975.55,delivered,Mexico
893,119,2025-01-18T22:35:10.611783,5168.48,cancelled,Poland
894,754,2024-11-05T10:59:10.611783,935.26,delivered,Germany
895,232,2025-07-11T02:24:10.611783,3179.35,delivered,Canada
896,194,2024-03-02T04:49:10.611783,3288.07,shipped,Sweden
897,184,2024-01-04T10:37:10.611783,5553.24,pending,Canada
898,406,2025-03-14T05:48:10.611783,7533.98,pending,Italy
899,123,2024-05-16T01:31:10.611783,4844.44,cancelled,Sweden
900,105,2024-06-10T15:29:10.611783,5018.55,processing,United States
901,347,2024-07-14T09:00:10.611783,5820.38,delivered,Norway
902,126,2024-08-16T02:52:10.611783,2375.0,delivered,United States
903,286,2025-12-21T07:43:10.611783,102.75,shipped,Netherlands
904,775,2025-10-11T01:28:10.611783,2637.73,delivered,Poland
905,683,2025-08-30T01:37:10.611783,2682.14,cancelled,Italy
906,286,2024-05-20T03:12:10.611783,4017.4,pending,Netherlands
907,257,2025-05-06T04:20:10.611783,2949.12,processing,Australia
908,31,2024-04-01T12:09:10.611783,4440.37,pending,Netherlands
909,511,2025-11-14T13:17:10.611783,882.09,delivered,Spain
910,620,2025-11-15T23:15:10.611783,6256.76,shipped,Spain
911,637,2025-09-19T16:54:10.611783,5880.99,pending,Netherlands
912,677,2025-06-06T04:56:10.611783,3287.89,delivered,Italy
913,207,2024-10-17T10:37:10.611783,3903.27,delivered,Sweden
914,517,2024-09-14T06:27:10.611783,1473.36,cancelled,Germany
915,560,2024-01-08T14:33:10.611783,8488.7,pending,Mexico
916,393,2025-03-26T00:00:10.611783,2767.68,delivered,Australia
917,454,2025-04-04T14:08:10.611783,4349.33,processing,France
918,571,2025-10-26T23:02:10.611783,1931.19,processing,Norway
919,504,2025-03-06T17:25:10.611783,5530.56,delivered,Sweden
920,500,2024-04-12T07:49:10.611783,7242.27,delivered,Canada
921,676,2025-07-11T10:40:10.611783,942.52,cancelled,United States
922,482,2025-04-22T07:00:10.611783,11008.12,processing,Japan
923,519,2024-02-17T01:22:10.611783,3898.65,delivered,Netherlands
924,606,2025-01-11T08:49:10.611783,2888.7,shipped,Netherlands
925,785,2024-10-07T23:09:10.611783,4558.25,pending,Netherlands
926,605,2024-02-05T17:59:10.611783,1551.14,shipped,Australia
927,358,2025-08-09T13:54:10.611783,4522.29,shipped,Spain
928,390,2024-03-30T02:28:10.611783,3631.86,shipped,Poland
929,422,2024-12-14T14:48:10.611783,5294.26,processing,Italy
930,254,2024-08-18T09:25:10.611783,5346.91,cancelled,Poland
931,87,2025-11-24T16:01:10.611783,2389.86,shipped,Mexico
932,118,2024-11-30T18:07:10.611783,1282.6,cancelled,Brazil
933,334,2024-01-29T03:48:10.611783,2290.83,delivered,Italy
934,582,2025-06-01T02:23:10.611783,7830.59,pending,Italy
935,713,2025-04-15T07:07:10.611783,1034.55,shipped,Spain
936,387,2025-07-28T01:26:10.611783,4115.78,cancelled,Sweden
937,101,2025-05-04T16:50:10.611783,723.42,processing,Sweden
938,345,2025-05-13T05:57:10.611783,6357.84,shipped,France
939,171,2025-09-10T22:29:10.611783,4128.12,delivered,Mexico
940,207,2025-05-13T10:00:10.611783,1879.66,pending,Sweden
941,549,2024-07-27T22:22:10.611783,2651.38,pending,United States
942,305,2025-07-31T01:57:10.611783,7418.83,processing,Poland
943,640,2024-03-25T12:00:10.611783,272.32,cancelled,Japan
944,98,2025-08-18T23:23:10.611783,3918.07,pending,Italy
945,581,2025-06-17T04:33:10.611783,6274.85,processing,United Kingdom
946,356,2024-03-09T09:58:10.611783,4128.15,shipped,Norway
947,517,2024-10-24T02:48:10.611783,779.89,cancelled,Germany
948,321,2024-07-13T02:31:10.611783,4815.0,shipped,Germany
949,640,2025-06-01T03:48:10.611783,1140.05,cancelled,Japan
950,185,2024-01-10T09:51:10.611783,205.5,cancelled,Italy
951,192,2025-08-03T04:19:10.611783,2974.91,delivered,Canada
952,275,2025-10-05T06:57:10.611783,8314.51,cancelled,United Kingdom
953,788,2025-03-10T07:52:10.611783,7653.23,pending,Sweden
954,535,2024-07-14T00:35:10.611783,5588.96,processing,Japan
955,247,2024-05-24T12:49:10.611783,477.93,shipped,Mexico
956,446,2025-02-14T00:01:10.611783,6094.81,pending,Canada
957,650,2024-07-17T02:23:10.611783,5762.32,shipped,Sweden
958,662,2024-06-02T21:49:10.611783,5347.36,cancelled,United Kingdom
959,242,2025-02-08T20:13:10.611783,6364.98,processing,France
960,197,2024-01-18T20:57:10.611783,8392.22,shipped,Canada
961,476,2025-05-02T06:33:10.611783,2874.73,delivered,Mexico
962,663,2024-01-27T19:16:10.611783,5718.74,shipped,United Kingdom
963,140,2024-01-19T21:56:10.611783,3088.36,shipped,France
964,675,2025-07-06T18:47:10.611783,5811.82,pending,Germany
965,740,2025-05-01T13:09:10.611783,4920.0,pending,Mexico
966,322,2025-08-28T23:01:10.611783,3991.05,pending,Norway
967,417,2024-12-28T10:48:10.611783,8197.82,pending,Australia
968,407,2024-05-12T20:13:10.611783,8502.47,cancelled,Poland
969,753,2025-05-16T16:39:10.611783,2888.28,cancelled,Australia
970,794,2025-06-10T21:37:10.611783,9093.9,pending,United States
971,244,2025-08-26T16:55:10.611783,7897.08,shipped,Australia
972,338,2025-08-11T12:30:10.611783,1230.75,processing,United States
973,434,2024-07-31T17:12:10.611783,200.36,processing,United States
974,220,2024-09-28T03:32:10.611783,1136.1,shipped,Japan
975,604,2024-02-17T04:40:10.611783,8696.24,shipped,Sweden
976,717,2024-04-14T23:40:10.611783,2363.55,delivered,France
977,487,2025-11-19T20:23:10.611783,9420.31,processing,United States
978,372,2025-04-21T11:29:10.611783,13395.05,shipped,France
979,22,2025-10-12T08:08:10.611783,3532.84,pending,Canada
980,708,2025-11-07T20:22:10.611783,5396.07,cancelled,Sweden
981,394,2024-11-02T09:50:10.611783,6468.39,shipped,Norway
982,702,2024-04-24T07:01:10.611783,8973.8,processing,France
983,454,2025-01-21T14:04:10.611783,7909.08,delivered,France
984,262,2024-10-24T16:05:10.611783,9062.87,processing,Australia
985,305,2024-07-23T19:04:10.611783,10738.75,delivered,Poland
986,647,2024-11-10T09:32:10.611783,509.05,pending,Japan
987,281,2024-03-13T04:36:10.611783,5702.5,delivered,Spain
988,341,2025-02-25T16:58:10.611783,9013.72,processing,Mexico
989,716,2024-09-14T05:10:10.611783,5410.06,shipped,Germany
990,431,2025-08-29T12:58:10.611783,8363.61,cancelled,Australia
991,756,2024-11-20T03:50:10.611783,4847.87,pending,Italy
992,781,2024-02-13T09:47:10.611783,13959.2,processing,United States
993,646,2025-03-20T09:14:10.611783,889.44,pending,Germany
994,411,2024-07-13T09:25:10.611783,3352.64,shipped,Japan
995,590,2024-03-14T16:16:10.611783,7500.54,processing,Sweden
996,529,2025-12-21T09:54:10.611783,9366.89,processing,Germany
997,609,2025-11-23T02:56:10.611783,7109.76,shipped,Germany
998,463,2025-04-24T12:14:10.611783,1736.63,shipped,Canada
999,178,2025-11-24T07:58:10.611783,1456.88,shipped,United Kingdom
1000,289,2024-07-11T15:32:10.611783,9108.16,shipped,United Kingdom
1001,187,2025-01-27T01:59:10.611783,2888.7,cancelled,Mexico
1002,230,2024-01-11T14:05:10.611783,862.61,cancelled,Sweden
1003,663,2025-09-08T09:20:10.611783,10794.15,pending,United Kingdom
1004,474,2024-07-11T21:50:10.611783,3542.05,processing,Netherlands
1005,51,2025-02-04T08:33:10.611783,652.26,cancelled,France
1006,267,2024-05-21T15:29:10.611783,6747.09,processing,Japan
1007,581,2024-04-19T13:51:10.611783,400.72,cancelled,United Kingdom
1008,446,2025-03-30T10:37:10.611783,7112.71,pending,Canada
1009,230,2025-12-20T19:18:10.611783,1059.32,shipped,Sweden
1010,295,2025-05-11T01:14:10.611783,5968.4,delivered,Germany
1011,212,2025-08-26T19:58:10.611783,1926.25,shipped,Brazil
1012,745,2025-11-13T19:32:10.611783,4364.41,processing,Poland
1013,419,2024-05-18T13:24:10.611783,2256.33,shipped,Sweden
1014,242,2025-09-14T04:04:10.611783,6540.03,processing,France
1015,379,2025-08-09T10:47:10.611783,2878.03,delivered,Italy
1016,88,2024-01-01T04:14:10.611783,1744.94,shipped,Japan
1017,710,2025-02-01T10:19:10.611783,1202.24,delivered,France
1018,726,2025-02-27T12:44:10.611783,2384.31,shipped,Netherlands
1019,75,2024-03-28T06:09:10.611783,887.2,pending,Australia
1020,341,2024-08-18T05:04:10.611783,3537.17,shipped,Mexico
1021,621,2025-11-07T08:51:10.611783,6932.04,pending,Poland
1022,6,2024-09-06T05:45:10.611783,5179.9,delivered,Spain
1023,310,2025-01-29T10:29:10.611783,1863.0,processing,Australia
1024,573,2024-02-02T07:17:10.611783,4610.14,shipped,Australia
1025,174,2025-05-20T05:05:10.611783,719.02,shipped,Brazil
1026,480,2024-05-04T15:26:10.611783,968.61,cancelled,Mexico
1027,444,2024-05-14T21:13:10.611783,2738.52,shipped,Mexico
1028,46,2024-04-30T05:01:10.611783,5320.78,shipped,Australia
1029,766,2024-12-25T02:24:10.611783,6297.3,shipped,Brazil
1030,628,2024-09-17T05:26:10.611783,4847.62,delivered,Japan
1031,169,2024-11-09T12:37:10.611783,6261.88,processing,United States
1032,570,2025-10-25T09:57:10.611783,2109.21,delivered,Germany
1033,55,2024-07-01T17:09:10.611783,2076.2,processing,Japan
1034,188,2024-01-27T04:22:10.611783,9400.48,processing,Italy
1035,723,2025-04-13T02:13:10.611783,324.11,delivered,Mexico
1036,42,2025-03-18T00:51:10.611783,3742.88,cancelled,Brazil
1037,497,2025-04-03T04:13:10.611783,219.67,processing,Sweden
1038,127,2024-12-12T15:19:10.611783,728.44,shipped,Spain
1039,185,2024-06-11T12:38:10.611783,5678.92,shipped,Italy
1040,577,2025-10-31T07:19:10.611783,6551.11,cancelled,Germany
1041,5,2025-06-12T07:17:10.611783,4516.09,delivered,Norway
1042,79,2024-08-30T04:49:10.611783,2689.61,pending,Japan
1043,337,2024-01-16T22:49:10.611783,7867.19,pending,Japan
1044,404,2025-01-07T08:05:10.611783,815.61,pending,United States
1045,332,2024-05-26T13:11:10.611783,6836.1,delivered,Spain
1046,725,2025-10-27T04:35:10.611783,970.42,shipped,Canada
1047,609,2025-10-24T13:27:10.611783,4762.5,pending,Germany
1048,672,2025-09-19T03:26:10.611783,4482.92,cancelled,Netherlands
1049,133,2024-07-24T14:57:10.611783,403.47,shipped,France
1050,331,2024-02-16T12:10:10.611783,4243.79,cancelled,Germany
1051,617,2025-01-14T15:31:10.611783,2210.62,shipped,Poland
1052,183,2024-08-23T01:11:10.611783,6553.23,pending,United States
1053,214,2024-06-05T01:55:10.611783,5051.09,delivered,Spain
1054,292,2025-10-14T09:15:10.611783,2809.1,pending,France
1055,306,2025-05-07T02:53:10.611783,2763.44,shipped,United Kingdom
1056,702,2025-08-29T17:28:10.611783,5265.0,pending,France
1057,377,2025-05-28T19:37:10.611783,6029.49,delivered,Sweden
1058,398,2025-04-21T21:42:10.611783,9542.8,cancelled,Sweden
1059,434,2024-03-23T02:57:10.611783,8953.09,shipped,United States
1060,629,2024-06-29T02:46:10.611783,3729.05,delivered,Mexico
1061,96,2024-02-01T05:27:10.611783,13887.56,delivered,Canada
1062,693,2024-08-07T09:49:10.611783,281.82,processing,Poland
1063,508,2025-06-13T09:47:10.611783,1446.84,cancelled,Sweden
1064,86,2024-10-14T03:33:10.611783,4468.94,pending,Spain
1065,490,2024-10-23T17:14:10.611783,5222.2,shipped,Poland
1066,255,2025-06-09T02:24:10.611783,1687.82,cancelled,Sweden
1067,49,2025-07-07T16:04:10.611783,4066.5,pending,Poland
1068,526,2024-04-10T05:33:10.611783,2144.36,delivered,Australia
1069,97,2025-04-10T10:52:10.611783,2237.47,cancelled,Norway
1070,260,2024-12-18T21:43:10.611783,819.55,pending,Sweden
1071,788,2025-05-19T13:13:10.611783,10153.02,delivered,Sweden
1072,184,2024-06-25T01:08:10.611783,9466.44,pending,Canada
1073,427,2025-12-11T22:26:10.611783,7617.62,cancelled,Norway
1074,742,2025-03-31T10:34:10.611783,7216.01,cancelled,Italy
1075,272,2024-12-04T18:19:10.611783,6477.0,processing,Sweden
1076,81,2025-08-30T22:01:10.611783,515.99,pending,Netherlands
1077,445,2025-06-20T13:06:10.611783,2010.29,delivered,Spain
1078,120,2024-01-03T18:47:10.611783,708.6,delivered,Germany
1079,472,2025-11-29T02:01:10.611783,5176.14,cancelled,United States
1080,744,2025-05-02T22:45:10.611783,754.1,cancelled,Japan
1081,370,2025-11-28T10:50:10.611783,2203.54,delivered,Poland
1082,310,2024-03-19T17:14:10.611783,8373.9,pending,Australia
1083,196,2024-04-13T13:50:10.611783,6993.85,processing,Norway
1084,28,2024-07-23T04:47:10.611783,1244.13,processing,Australia
1085,666,2024-08-25T02:59:10.611783,2204.55,cancelled,Australia
1086,196,2024-03-18T22:55:10.611783,1814.56,delivered,Norway
1087,152,2025-04-20T02:07:10.611783,2859.23,pending,Brazil
1088,171,2024-05-26T12:50:10.611783,5521.3,delivered,Mexico
1089,497,2025-04-16T14:01:10.611783,5609.75,delivered,Sweden
1090,600,2024-08-25T19:24:10.611783,2305.42,cancelled,Canada
1091,402,2024-02-11T23:06:10.611783,573.4,pending,Italy
1092,646,2025-12-21T02:32:10.611783,3508.62,delivered,Germany
1093,755,2025-08-05T08:52:10.611783,3263.08,cancelled,Italy
1094,298,2024-01-28T04:31:10.611783,3261.25,delivered,Poland
1095,526,2025-08-18T12:45:10.611783,4285.81,delivered,Australia
1096,238,2024-02-22T05:07:10.611783,7041.41,delivered,Germany
1097,591,2024-11-09T06:10:10.611783,931.5,shipped,Germany
1098,664,2025-02-21T04:13:10.611783,1082.37,delivered,France
1099,638,2025-10-13T00:34:10.611783,1369.92,delivered,Japan
1100,22,2024-06-03T22:52:10.611783,5205.28,processing,Canada
1101,481,2024-12-08T03:20:10.611783,1565.27,cancelled,Japan
1102,225,2025-08-14T10:27:10.611783,3000.64,cancelled,Japan
1103,733,2025-10-24T03:14:10.611783,1794.61,shipped,Germany
1104,741,2025-12-19T01:32:10.611783,5230.9,shipped,Sweden
1105,484,2024-06-04T08:19:10.611783,3766.54,shipped,France
1106,708,2024-03-19T10:36:10.611783,729.47,processing,Sweden
1107,178,2024-07-12T18:44:10.611783,6877.79,delivered,United Kingdom
1108,104,2025-02-19T04:25:10.611783,10393.6,processing,Mexico
1109,215,2025-07-13T14:07:10.611783,3946.11,shipped,Brazil
1110,268,2024-12-21T10:16:10.611783,801.44,processing,United States
1111,516,2024-01-22T15:27:10.611783,1413.78,delivered,Italy
1112,117,2025-09-13T20:13:10.611783,12040.07,cancelled,Mexico
1113,230,2025-05-02T21:27:10.611783,1974.56,shipped,Sweden
1114,788,2024-02-07T06:23:10.611783,7404.34,processing,Sweden
1115,707,2025-06-01T08:48:10.611783,2052.62,pending,France
1116,724,2024-02-11T03:57:10.611783,953.95,delivered,Italy
1117,774,2024-04-12T16:56:10.611783,10344.69,cancelled,Germany
1118,625,2024-04-04T06:08:10.611783,6728.6,cancelled,Italy
1119,108,2024-06-10T09:13:10.611783,3686.4,processing,Norway
1120,371,2024-05-30T12:24:10.611783,4236.55,delivered,Mexico
1121,781,2025-05-23T04:52:10.611783,418.16,pending,United States
1122,158,2025-10-14T00:27:10.611783,917.74,processing,Canada
1123,126,2024-07-15T03:32:10.611783,1034.07,pending,United States
1124,252,2025-04-19T23:24:10.611783,2154.24,cancelled,Canada
1125,176,2024-03-17T21:29:10.611783,436.97,delivered,Netherlands
1126,370,2025-09-26T10:21:10.611783,4765.32,processing,Poland
1127,772,2025-06-16T02:56:10.611783,887.2,processing,Australia
1128,142,2025-03-05T03:04:10.611783,935.26,delivered,France
1129,470,2025-06-02T10:29:10.611783,5805.17,pending,Germany
1130,454,2024-05-18T13:51:10.611783,6168.13,cancelled,France
1131,72,2024-03-16T23:26:10.611783,2604.44,delivered,United Kingdom
1132,791,2024-06-07T02:09:10.611783,342.48,delivered,France
1133,778,2024-01-28T11:05:10.611783,11442.64,processing,United States
1134,589,2024-02-19T09:51:10.611783,9310.12,cancelled,Norway
1135,303,2025-02-23T02:02:10.611783,831.99,cancelled,Spain
1136,312,2024-11-07T00:06:10.611783,4139.56,shipped,Australia
1137,541,2025-09-06T17:50:10.611783,1606.78,delivered,Japan
1138,457,2025-10-10T20:02:10.611783,9243.56,cancelled,United Kingdom
1139,640,2025-09-15T09:34:10.611783,5541.62,shipped,Japan
1140,665,2025-02-07T20:02:10.611783,9525.8,shipped,Brazil
1141,87,2024-01-28T06:27:10.611783,2983.96,delivered,Mexico
1142,743,2024-04-29T05:40:10.611783,4565.55,shipped,Poland
1143,219,2024-03-26T05:41:10.611783,5198.44,shipped,Australia
1144,534,2024-12-04T09:16:10.611783,3235.98,pending,Brazil
1145,29,2025-06-26T07:22:10.611783,269.65,processing,Brazil
1146,793,2024-10-28T12:33:10.611783,2201.05,cancelled,Japan
1147,114,2024-02-21T00:22:10.611783,6541.76,cancelled,Sweden
1148,363,2024-04-25T14:54:10.611783,1670.3,pending,Norway
1149,460,2024-10-22T07:53:10.611783,2742.26,pending,Mexico
1150,465,2024-12-02T20:57:10.611783,3958.78,cancelled,Brazil
1151,580,2025-09-24T10:40:10.611783,2863.32,cancelled,Sweden
1152,240,2024-12-13T22:24:10.611783,4511.88,cancelled,Canada
1153,689,2024-05-13T11:30:10.611783,5361.82,cancelled,United Kingdom
1154,756,2024-08-30T16:26:10.611783,720.43,cancelled,Italy
1155,597,2024-07-06T00:35:10.611783,5940.02,pending,Brazil
1156,151,2025-12-19T02:59:10.611783,3759.32,delivered,Brazil
1157,84,2024-03-24T14:33:10.611783,6295.4,processing,Australia
1158,488,2024-07-28T03:10:10.611783,2332.35,shipped,Mexico
1159,694,2025-06-12T01:43:10.611783,6324.45,cancelled,United Kingdom
1160,532,2025-01-28T21:43:10.611783,7311.43,delivered,Mexico
1161,652,2025-02-27T03:50:10.611783,7436.73,delivered,Australia
1162,750,2025-02-19T18:15:10.611783,5008.42,cancelled,United States
1163,131,2025-05-01T11:35:10.611783,6994.26,processing,Italy
1164,722,2025-05-30T05:13:10.611783,2900.84,processing,Norway
1165,467,2025-04-18T14:53:10.611783,317.31,processing,Australia
1166,573,2025-01-02T16:44:10.611783,1318.98,delivered,Australia
1167,113,2024-04-23T00:42:10.611783,637.24,shipped,Norway
1168,42,2025-06-08T17:13:10.611783,3677.04,shipped,Brazil
1169,313,2025-01-07T22:24:10.611783,8751.51,delivered,Germany
1170,29,2024-05-15T17:56:10.611783,2262.75,cancelled,Brazil
1171,432,2024-02-08T23:02:10.611783,4885.8,shipped,Norway
1172,221,2024-06-26T12:37:10.611783,3602.15,pending,Australia
1173,126,2025-07-04T00:10:10.611783,3482.64,pending,United States
1174,428,2025-04-27T07:25:10.611783,1362.31,cancelled,Mexico
1175,464,2024-12-01T01:36:10.611783,6100.35,cancelled,Germany
1176,136,2024-05-11T05:46:10.611783,3183.93,delivered,Norway
1177,780,2025-03-26T10:34:10.611783,5597.34,processing,United States
1178,746,2024-11-18T15:57:10.611783,903.45,cancelled,Mexico
1179,681,2025-09-20T02:30:10.611783,12963.89,processing,Australia
